_id,cate,clink,ilink,info,loc,name,point,rand
ObjectId(5d248a2a7a10db99e1b9943f),剧情/爱情/动画,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg,https://movie.douban.com/subject/26683290/,在远离大都会的小山村，住着巫女世家出身的高中女孩宫水三叶（上白石萌音配音）。校园和家庭的原因本就让她充满烦恼，而近一段时间发生的奇怪事件，又让三叶摸不清头脑。不知从何时起，三叶在梦中就会变成一个住在东京的高中男孩。那里有陌生的同学和朋友，有亲切的前辈和繁华的街道，一切都是如此诱人而真实。另一方面，住在东京的高中男孩立花泷（神木隆之介配音）则总在梦里来到陌生的小山村，以女孩子的身份过着全新的生活。许是受那颗神秘彗星的影响，立花和三叶在梦中交换了身份。他们以他者的角度体验着对方的人生，这期间有愤怒、有欢笑也有暖心。只是两人并不知道，身份交换的背后隐藏着重大而锥心的秘密……    本片为2016年度日本本土影片票房冠军。,日本,你的名字。,8.4,30
ObjectId(5d248a2a7a10db99e1b99441),喜剧/动画/音乐/奇幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2503997609.jpg,https://movie.douban.com/subject/20495023/,热爱音乐的米格尔（安东尼·冈萨雷兹AnthonyGonzalez配音）不幸地出生在一个视音乐为洪水猛兽的大家庭之中，一家人只盼着米格尔快快长大，好继承家里传承了数代的制鞋产业。一年一度的亡灵节即将来临，每逢这一天，去世的亲人们的魂魄便可凭借着摆在祭坛上的照片返回现世和生者团圆。    在一场意外中，米格尔竟然穿越到了亡灵国度之中，在太阳升起之前，他必须得到一位亲人的祝福，否则就将会永远地留在这个世界里。米格尔决定去寻找已故的歌神德拉库斯（本杰明·布拉特BenjaminBratt配音），因为他很有可能就是自己的祖父。途中，米格尔邂逅了落魄乐手埃克托（盖尔·加西亚·贝纳尔GaelGarcíaBernal配音），也渐渐发现了德拉库斯隐藏已久的秘密。,美国,寻梦环游记,9.0,31
ObjectId(5d248a2a7a10db99e1b99443),动画/奇幻/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg,https://movie.douban.com/subject/1291583/,古老帝国拉比达是一座漂浮在空中的巨大的机器岛，传说那里已经无人居住，蕴藏着巨大的财富。因此，无论军方还是海盗，都在找寻着这座传说中的飞行岛。    矿工帕克这天偶遇拉达比继承人希达，两人一见如故。因为希达身上有找寻拉比达帝国的重要物件飞行石，军方和海盗两帮人马都在追杀希达。帕克带着希达一起逃亡，最终都没有逃出军方的手中，希达被军队掳走了。    为救朋友，帕克只能选择与海盗合作。帕克与海盗成功救出了希达，同时，他们也发现了军方的邪恶计划。为了阻止军方邪恶计划的实施，他们和海盗一起踏上了寻找拉比达之旅。,日本,天空之城,9.1,32
ObjectId(5d248a2b7a10db99e1b99445),剧情/爱情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559011361.jpg,https://movie.douban.com/subject/1292720/,阿甘（汤姆·汉克斯饰）于二战结束后不久出生在美国南方阿拉巴马州一个闭塞的小镇，他先天弱智，智商只有75，然而他的妈妈是一个性格坚强的女性，她常常鼓励阿甘“傻人有傻福”，要他自强不息。    阿甘像普通孩子一样上学，并且认识了一生的朋友和至爱珍妮（罗宾·莱特·潘饰），在珍妮和妈妈的爱护下，阿甘凭着上帝赐予的“飞毛腿”开始了一生不停的奔跑。    阿甘成为橄榄球巨星、越战英雄、乒乓球外交使者、亿万富翁，但是，他始终忘不了珍妮，几次匆匆的相聚和离别，更是加深了阿甘的思念。    有一天，阿甘收到珍妮的信，他们终于又要见面……,美国,阿甘正传,9.4,33
ObjectId(5d248a2b7a10db99e1b99447),动作/科幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555886490.jpg,https://movie.douban.com/subject/26667010/,影片剧情围绕X战警中最受欢迎成员之一的琴·葛蕾展开，讲述她逐渐转化为黑凤凰的故事。在一次危及生命的太空营救行动中，琴被神秘的宇宙力量击中，成为最强大的变种人。此后琴·葛蕾不仅要设法掌控日益增长、极不稳定的力量，更要与自己内心的恶魔抗争，她的失控让整个X战警大家庭分崩离析，也让整个星球陷入毁灭的威胁之中。《X战警：黑凤凰》是迄今为止气氛最紧张、情感最丰富的一部《X战警》电影，是《X战警》系列20年来的集大成之作，大家非常熟悉和热爱的变种人大家庭即将面对最为强大的敌人——而她恰恰还是他们中的一员。,美国,X战警：黑凤凰,6.0,34
ObjectId(5d248a2b7a10db99e1b99449),喜剧/悬疑/惊悚/犯罪,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551995207.jpg,https://movie.douban.com/subject/30334073/,双目失明的钢琴家阿卡什（阿尤斯曼·库拉纳AyushmannKhurrana饰）为了参加国际大赛，平日里通过私人授课赚取经费。事实上他的眼睛完全正常，只不过希望通过这种方式感受不同的生活。因为一场意外，阿卡什结识了美丽的姑娘苏菲（拉迪卡·艾普特RadhikaApte饰）。凭借出色的演奏技巧，阿卡什在苏菲父亲经营的西餐馆谋得兼职。他的演奏不仅令食客们倾倒，更虏获了苏菲的心。某天，阿卡什接受过气的影星普拉默（安尔·德霍万AnilDhawan饰）的邀请，登门为对方的妻子西米（塔布Tabu饰）演奏庆生，谁知却亲眼目睹了倒在血泊中的普拉默的尸体。惊慌失措的阿卡什假装镇定，虽然暂时骗过了西米及其情夫，但是他的秘密还是慢慢被人戳穿……    本片改编自2010年的同名法国高分悬疑短片。,印度,调音师,8.3,35
ObjectId(5d248a2b7a10db99e1b9944b),剧情/科幻/悬疑/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg,https://movie.douban.com/subject/3541415/,"    道姆·柯布（莱昂纳多·迪卡普里奥LeonardoDiCaprio饰）与同事阿瑟（约瑟夫·戈登-莱维特JosephGordon-Levitt饰）和纳什（卢卡斯·哈斯LukasHaas饰）在一次针对日本能源大亨齐藤（渡边谦饰）的盗梦行动中失败，反被齐藤利用。齐藤威逼利诱因遭通缉而流亡海外的柯布帮他拆分他竞争对手的公司，采取极端措施在其唯一继承人罗伯特·费希尔（希里安·墨菲CillianMurphy饰）的深层潜意识中种下放弃家族公司、自立门户的想法。为了重返美国，柯布偷偷求助于岳父迈尔斯（迈克尔·凯恩MichaelCaine饰），吸收了年轻的梦境设计师艾里阿德妮（艾伦·佩吉EllenPage饰）、梦境演员艾姆斯（汤姆·哈迪TomHardy饰）和药剂师约瑟夫（迪利普·劳DileepRao饰）加入行动。在一层层...",美国/英国,盗梦空间,9.3,36
ObjectId(5d248a2b7a10db99e1b9944d),动作/科幻/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2517753454.jpg,https://movie.douban.com/subject/24773958/,最先与灭霸军团遭遇的雷神索尔一行遭遇惨烈打击，洛基遇害，空间宝石落入灭霸之手。未几，灭霸的先锋部队杀至地球，一番缠斗后掳走奇异博士。为阻止时间宝石落入敌手，斯塔克和蜘蛛侠闯入了敌人的飞船。与此同时，拥有心灵宝石的幻视也遭到外星侵略者的袭击，为此美国队长、黑寡妇等人将其带到瓦坎达王国，向黑豹求助。幸免于难的索尔与星爵一行相逢，随后他们兵分两路。索尔与火箭、格鲁特踏上再铸雷神之锤的旅程，星爵则与卡魔拉等人试图阻止灭霸的恶行。而知晓灵魂宝石下落的卡魔拉，同样是其义父灭霸追踪的对象。    攸关整个宇宙命运的史诗战役全面展开，超级英雄们为了平凡而自由的生命奋不顾身……,美国,复仇者联盟3：无限战争,8.1,37
ObjectId(5d248a2b7a10db99e1b9944f),喜剧/动作/科幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2558701068.jpg,https://movie.douban.com/subject/19971676/,全球最具影响力的经典科幻IP《黑衣人》全面升级！科幻电影之父史蒂文·斯皮尔伯格联手《速度与激情8》导演F·加里·格雷，金牌班底鼎力巨献！英国黑衣人总部王牌探员H（锤哥）与新晋探员M（泰莎·汤普森）在阻止外星团伙入侵的过程中意外铲除了隐藏在黑衣人组织中的内奸，成功拯救世界。    影片中，各种脑洞大开的外星人和颠覆想象的高科技装备轮番登场，热血沸腾惊心动魄的动作追车场面层出不穷，完美构建出全新的黑衣人宇宙观。本片将于2019年6月14日内地同步北美上映。,美国,黑衣人：全球追缉,5.7,38
ObjectId(5d248a2b7a10db99e1b99451),剧情/喜剧/爱情/歌舞,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg,https://movie.douban.com/subject/3793023/,"    本片根据印度畅销书作家奇坦·巴哈特（ChetanBhagat）的处女作小说《五点人》（FivePointSomeone）改编而成。法兰（马德哈万RMadhavan饰）、拉杜（沙曼·乔希SharmanJoshi饰）与兰乔（阿米尔·汗AamirKhan饰）是皇家工程学院的学生，三人共居一室，结为好友。在以严格著称的学院里，兰乔是个非常与众不同的学生，他不死记硬背，甚至还公然顶撞校长“病毒”（波曼·伊拉尼BomanIrani饰），质疑他的教学方法。他不仅鼓动法兰与拉杜去勇敢追寻理想，还劝说校长的二女儿碧雅（卡琳娜·卡普KareenaKapoor饰）离开满眼铜臭的未婚夫。兰乔的特立独行引起了模范学生“消音器”（奥米·维嘉OmiVaidya饰）的不满，他约定十年后再与兰乔一决高下，看哪种生活方式更能取得成功。    本片获孟...",印度,三傻大闹宝莱坞,9.2,39
ObjectId(5d248a2b7a10db99e1b99453),剧情/惊悚/历史,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545020183.jpg,https://movie.douban.com/subject/26794701/,影片真实再现震惊世界的“印度9·11”孟买恐袭事件，2008年11月，著名的泰姬陵酒店意外遭到恐怖分子入侵，恐怖分子无差别行凶，让整个酒店陷入绝望之境，百余名酒店住客及员工被困，无人得知何时能等来救援，一场与死神的赛跑就此开启…,澳大利亚/美国/印度,孟买酒店,8.4,40
ObjectId(5d248a2b7a10db99e1b99455),剧情/喜剧/爱情,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p663036666.jpg,https://movie.douban.com/subject/3319755/,"    布莱斯（卡兰•麦克奥利菲CallanMcAuliffe饰）全家搬到小镇，邻家女孩朱丽（玛德琳•卡罗尔MadelineCarroll饰）前来帮忙。她对他一见钟情，心愿是获得他的吻。两人是同班同学，她一直想方设法接近他，但是他避之不及。她喜欢爬在高高的梧桐树上看风景。但因为施工，树被要被砍掉，她誓死捍卫，希望他并肩作战，但是他退缩了。她的事迹上了报纸，外公对她颇有好感，令他十分困惑。她凭借鸡下蛋的项目获得了科技展第一名，成了全场焦点，令他黯然失色。她把自家鸡蛋送给他，他听家人怀疑她家鸡蛋不卫生，便偷偷把鸡蛋丢掉。她得知真相，很伤心，两人关系跌入冰点。她跟家人诉说，引发争吵。原来父亲一直攒钱照顾傻弟弟，所以生活拮据。她理解了父母，自己动手，还得到了他外公的鼎力相助。他向她道歉，但是并未解决问题。他开始关注她。鸡蛋风波未平，家庭晚宴与午餐男孩评选...",美国,怦然心动,9.0,41
ObjectId(5d248a2b7a10db99e1b99457),动作/科幻/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg,https://movie.douban.com/subject/4920389/,故事发生在2045年，虚拟现实技术已经渗透到了人类生活的每一个角落。詹姆斯哈利迪（马克·里朗斯MarkRylance饰）一手建造了名为“绿洲”的虚拟现实游戏世界，临终前，他宣布自己在游戏中设置了一个彩蛋，找到这枚彩蛋的人即可成为绿洲的继承人。要找到这枚彩蛋，必须先获得三把钥匙，而寻找钥匙的线索就隐藏在詹姆斯的过往之中。    韦德（泰尔·谢里丹TyeSheridan饰）、艾奇（丽娜·维特LenaWaithe饰）、大东（森崎温饰）和修（赵家正饰）是游戏中的好友，和之后遇见的阿尔忒弥斯（奥利维亚·库克OliviaCooke饰）一起，五人踏上了寻找彩蛋的征程。他们所要对抗的，是名为诺兰索伦托（本·门德尔森BenMendelsohn饰）的大资本家。,美国,头号玩家,8.7,42
ObjectId(5d248a2b7a10db99e1b99459),剧情/动作/科幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p956878707.jpg,https://movie.douban.com/subject/3168089/,"    年轻的X教授查尔斯（詹姆斯·麦卡沃伊JamesMcAvoy饰）和万磁王埃里克（迈克尔·法斯宾德MichaelFassbender饰）是一对志向相投的好朋友。他们最早发现了自己的超能力，并与其他几个变种人一起在CIA工作。引发埃里克超能力的纳粹战争贩子肖（凯文·贝肯KevinBacon饰）一直试图挑起核战争，而想方设法挑起美苏两国的矛盾。埃里克和查尔斯一直与肖手下的变种人战斗，努力阻止肖的阴谋。肖怂恿苏联引发古巴导弹危机，查尔斯和埃里克获知消息后，在海湾与肖手下的变种人拉开了对决的一战。最终，肖被查尔斯和埃里克合力消灭。可是，在这个过程中，埃里克逐渐被肖的政治观点影响，与查尔斯产生裂痕。通过海湾的这一战，埃里克和查尔斯最终决裂，一方变成支持人类与变种人和平共存的X教授；另一方坚持通过消灭人类换来变种人兴起的观点，自称万磁王.........",美国/英国,X战警：第一战,8.2,43
